employee_id,department,level,location,hire_date,tenure_months,is_active,gender,age_group
EMP-01278,Engineering,Manager,Seattle,2023-06-06,30.3,True,NB,22-30
EMP-01279,Product,IC1,Seattle,2020-09-26,63.1,True,M,51-60
EMP-01280,Engineering,Senior,San Francisco,2022-03-08,45.5,True,NB,51-60
EMP-01281,HR,IC2,San Francisco,2023-08-07,28.2,True,M,51-60
EMP-01282,Marketing,IC1,San Francisco,2021-12-25,47.9,True,F,51-60
EMP-01283,Marketing,Senior,Austin,2023-04-03,32.4,True,M,41-50
EMP-01284,Engineering,IC2,San Francisco,2020-01-05,71.9,True,M,41-50
EMP-01285,HR,Senior,San Francisco,2022-04-30,43.7,True,F,41-50
EMP-01286,Product,IC1,Seattle,2023-11-03,25.3,False,F,22-30
EMP-01287,HR,IC2,Austin,2020-03-18,69.5,True,F,31-40
EMP-01288,Marketing,IC2,New York,2023-12-04,24.3,True,F,41-50
EMP-01289,Product,IC2,San Francisco,2021-07-27,52.9,True,F,51-60
EMP-01290,Engineering,IC1,Austin,2020-05-11,67.7,True,F,41-50
EMP-01291,Engineering,Manager,New York,2021-08-23,52.0,True,M,41-50
EMP-01292,Operations,IC2,San Francisco,2024-11-07,13.0,True,M,31-40
EMP-01293,Operations,Senior,New York,2022-12-01,36.5,True,M,41-50
EMP-01294,Marketing,IC2,New York,2020-03-29,69.1,True,M,51-60
EMP-01295,Engineering,IC2,Austin,2021-02-05,58.7,True,F,22-30
EMP-01296,Sales,IC2,Seattle,2020-10-22,62.2,True,M,51-60
EMP-01297,HR,IC2,Seattle,2023-08-11,28.1,True,M,31-40
EMP-01298,Finance,IC2,Seattle,2021-09-07,51.5,True,M,41-50
EMP-01299,Engineering,IC2,New York,2024-03-29,20.4,True,F,51-60
EMP-01300,Engineering,IC2,Remote,2022-03-10,45.4,True,M,31-40
EMP-01301,HR,IC1,San Francisco,2024-09-10,14.9,False,M,31-40
EMP-01302,Product,IC2,Seattle,2024-07-18,16.7,True,F,31-40
EMP-01303,Product,IC1,Austin,2021-02-25,58.0,True,F,22-30
EMP-01304,Engineering,IC1,Remote,2022-11-12,37.2,True,M,31-40
EMP-01305,Sales,Manager,Remote,2021-07-28,52.9,True,F,31-40
EMP-01306,Operations,IC2,New York,2020-05-22,67.3,True,M,51-60
EMP-01307,Customer Success,Senior,Remote,2022-09-19,39.0,True,F,22-30
EMP-01308,Marketing,IC2,Seattle,2021-10-26,49.9,True,M,31-40
EMP-01309,Sales,Manager,Seattle,2020-05-24,67.2,True,NB,51-60
EMP-01310,Engineering,IC2,Seattle,2023-06-02,30.4,True,NB,51-60
EMP-01311,Sales,Senior,Austin,2022-10-03,38.5,True,F,41-50
EMP-01312,Product,IC2,Seattle,2021-05-17,55.3,True,M,31-40
EMP-01313,Marketing,Manager,San Francisco,2022-03-31,44.7,True,F,31-40
EMP-01314,Product,Senior,San Francisco,2024-06-27,17.4,True,M,31-40
EMP-01315,Engineering,Senior,San Francisco,2020-04-13,68.6,False,F,22-30
EMP-01316,Engineering,IC1,Remote,2022-11-28,36.6,True,F,41-50
EMP-01317,Product,IC1,Seattle,2020-07-16,65.5,False,NB,31-40
EMP-01318,Engineering,IC1,San Francisco,2024-07-27,16.4,True,F,41-50
EMP-01319,Engineering,IC1,Austin,2021-08-01,52.8,True,F,31-40
EMP-01320,Customer Success,Senior,Seattle,2021-01-25,59.0,True,M,31-40
EMP-01321,Sales,IC1,Austin,2023-04-17,32.0,True,M,31-40
EMP-01322,Sales,IC1,Remote,2021-07-07,53.6,True,M,41-50
EMP-01323,Operations,IC1,Remote,2024-01-11,23.0,True,F,22-30
EMP-01324,Customer Success,IC1,Remote,2024-03-03,21.3,True,F,31-40
EMP-01325,Marketing,IC1,San Francisco,2022-11-04,37.4,True,F,22-30
EMP-01326,Operations,Senior,New York,2024-07-04,17.2,False,F,22-30
EMP-01327,Product,IC2,Seattle,2024-08-19,15.6,True,F,41-50
EMP-01328,Product,IC1,Seattle,2023-08-05,28.3,True,M,22-30
EMP-01329,Sales,IC2,Seattle,2021-04-22,56.1,True,M,22-30
EMP-01330,HR,IC2,San Francisco,2023-06-08,30.2,True,F,51-60
EMP-01331,HR,IC1,Remote,2022-07-11,41.3,True,M,31-40
EMP-01332,Product,Senior,San Francisco,2021-02-23,58.1,True,M,22-30
EMP-01333,Engineering,Senior,New York,2020-06-05,66.8,True,M,22-30
EMP-01334,Marketing,Senior,San Francisco,2021-07-03,53.7,True,NB,22-30
EMP-01335,Engineering,Senior,San Francisco,2024-01-04,23.2,True,M,31-40
EMP-01336,Marketing,IC1,Remote,2023-01-25,34.7,True,F,41-50
EMP-01337,HR,Manager,Seattle,2022-10-17,38.0,True,F,41-50
EMP-01338,HR,Senior,New York,2022-09-23,38.8,True,F,22-30
EMP-01339,Finance,Manager,San Francisco,2023-12-05,24.2,True,F,41-50
EMP-01340,Operations,IC1,Seattle,2022-08-08,40.4,True,F,31-40
EMP-01341,Sales,Manager,San Francisco,2020-10-15,62.4,True,M,31-40
EMP-01342,Finance,Senior,Remote,2023-07-01,29.5,True,M,41-50
EMP-01343,Marketing,Senior,Seattle,2020-07-14,65.5,True,NB,31-40
EMP-01344,Engineering,IC1,Seattle,2021-08-20,52.1,True,M,22-30
EMP-01345,Engineering,Senior,Seattle,2024-03-25,20.5,True,F,51-60
EMP-01346,Product,Manager,Austin,2021-05-31,54.8,True,F,22-30
EMP-01347,Sales,Senior,Austin,2024-07-16,16.8,True,M,31-40
EMP-01348,Marketing,IC2,New York,2022-05-14,43.2,True,F,41-50
EMP-01349,Operations,Manager,San Francisco,2023-02-15,34.0,False,F,41-50
EMP-01350,Engineering,IC2,Remote,2022-03-16,45.2,True,M,41-50
EMP-01351,Engineering,IC2,Austin,2023-03-28,32.6,True,NB,22-30
EMP-01352,Customer Success,IC2,Remote,2022-03-25,44.9,False,F,31-40
EMP-01353,Engineering,Manager,Remote,2020-08-15,64.5,True,M,22-30
EMP-01354,Sales,IC1,New York,2020-08-03,64.9,True,F,31-40
EMP-01355,Marketing,IC2,San Francisco,2022-08-05,40.5,True,M,31-40
EMP-01356,Sales,Senior,Remote,2024-09-15,14.7,True,F,41-50
EMP-01357,Engineering,Senior,Remote,2020-01-15,71.6,True,M,22-30
EMP-01358,Engineering,IC2,Seattle,2023-03-26,32.7,True,F,22-30
EMP-01359,Engineering,Manager,Seattle,2024-07-29,16.3,False,F,31-40
EMP-01360,Marketing,Manager,Remote,2023-07-08,29.2,True,F,51-60
EMP-01361,Sales,IC1,Seattle,2023-03-26,32.7,True,F,51-60
EMP-01362,Engineering,IC2,Remote,2020-02-16,70.5,True,M,51-60
EMP-01363,Marketing,IC1,San Francisco,2020-11-19,61.3,True,F,31-40
EMP-01364,Operations,IC1,Seattle,2022-04-23,43.9,True,F,22-30
EMP-01365,Engineering,IC2,Seattle,2024-09-04,15.1,True,F,31-40
EMP-01366,Sales,Manager,Seattle,2020-05-09,67.7,True,M,41-50
EMP-01367,HR,Senior,Seattle,2023-12-05,24.2,True,F,22-30
EMP-01368,Product,IC1,San Francisco,2020-04-04,68.9,True,F,31-40
EMP-01369,Product,IC1,Austin,2021-09-18,51.2,True,F,22-30
EMP-01370,Marketing,IC2,Remote,2022-01-24,46.9,True,F,31-40
EMP-01371,Operations,IC2,San Francisco,2023-08-08,28.2,True,M,22-30
EMP-01372,Operations,IC1,New York,2022-03-04,45.6,True,F,22-30
EMP-01373,Marketing,Senior,New York,2023-07-30,28.5,True,M,31-40
EMP-01374,Finance,Manager,New York,2020-03-09,69.8,True,M,31-40
EMP-01375,Product,IC2,New York,2024-08-10,15.9,True,F,31-40
EMP-01376,Marketing,Senior,Seattle,2020-01-11,71.7,True,F,41-50
EMP-01377,Sales,IC2,Seattle,2023-07-01,29.5,True,M,22-30
EMP-01378,Engineering,Senior,Seattle,2022-05-21,43.0,True,M,41-50
EMP-01379,HR,IC2,Seattle,2021-07-03,53.7,True,M,22-30
EMP-01380,Marketing,IC1,Austin,2023-03-03,33.5,True,M,31-40
EMP-01381,Product,Manager,Seattle,2021-12-12,48.3,True,M,31-40
EMP-01382,Operations,IC2,Remote,2020-01-23,71.3,True,M,51-60
EMP-01383,Engineering,Senior,Remote,2022-03-25,44.9,True,M,31-40
EMP-01384,Product,IC2,Remote,2020-12-11,60.5,True,NB,22-30
EMP-01385,Engineering,IC1,Remote,2020-10-28,62.0,True,F,31-40
EMP-01386,Finance,IC1,Seattle,2020-12-28,60.0,True,M,31-40
EMP-01387,HR,IC2,New York,2021-01-30,58.9,True,F,31-40
EMP-01388,Product,Senior,Seattle,2020-08-05,64.8,True,F,22-30
EMP-01389,HR,IC1,Remote,2020-05-20,67.4,True,M,31-40
EMP-01390,Product,Senior,Remote,2024-06-27,17.4,False,M,22-30
EMP-01391,Finance,Senior,Remote,2022-08-15,40.1,True,M,41-50
EMP-01392,Sales,Senior,San Francisco,2023-05-18,30.9,True,M,31-40
EMP-01393,Sales,IC2,Austin,2022-09-11,39.2,True,M,22-30
EMP-01394,Customer Success,Manager,Seattle,2022-09-19,39.0,True,F,51-60
EMP-01395,Product,IC2,Seattle,2024-07-04,17.2,True,F,41-50
EMP-01396,Engineering,IC2,Austin,2024-06-27,17.4,False,F,31-40
EMP-01397,Marketing,IC1,San Francisco,2022-04-07,44.5,True,M,22-30
EMP-01398,Customer Success,IC1,Remote,2021-11-13,49.3,True,F,41-50
EMP-01399,Product,IC1,Seattle,2024-01-23,22.6,True,F,31-40
EMP-01400,Engineering,IC2,Remote,2022-09-30,38.6,True,NB,51-60
EMP-01401,Product,IC1,San Francisco,2020-12-21,60.2,True,M,22-30
EMP-01402,Sales,IC1,Remote,2022-10-04,38.5,True,F,22-30
EMP-01403,Engineering,Senior,Remote,2023-09-09,27.1,True,F,51-60
EMP-01404,HR,IC1,Remote,2023-03-02,33.5,True,F,51-60
EMP-01405,Customer Success,IC1,Seattle,2022-06-06,42.5,True,F,22-30
EMP-01406,Sales,IC1,Remote,2020-05-06,67.8,False,M,41-50
EMP-01407,Product,Senior,Seattle,2023-02-03,34.4,True,F,22-30
EMP-01408,Sales,IC1,Seattle,2022-10-05,38.4,True,M,41-50
EMP-01409,Engineering,IC2,San Francisco,2021-08-26,51.9,True,F,51-60
EMP-01410,Operations,IC2,Remote,2023-11-02,25.3,True,M,22-30
EMP-01411,Sales,Senior,San Francisco,2022-10-10,38.3,True,M,22-30
EMP-01412,Product,IC2,Remote,2020-02-20,70.4,True,F,22-30
EMP-01413,HR,Senior,Austin,2022-11-18,37.0,True,F,22-30
EMP-01414,Sales,IC1,Seattle,2024-01-25,22.5,True,M,22-30
EMP-01415,Marketing,IC1,Remote,2023-08-12,28.1,False,NB,41-50
EMP-01416,Engineering,IC1,Seattle,2023-08-13,28.0,True,F,31-40
EMP-01417,Operations,IC1,Remote,2024-10-15,13.7,True,M,31-40
EMP-01418,Customer Success,IC1,San Francisco,2022-02-17,46.1,True,M,41-50
EMP-01419,Marketing,IC1,New York,2023-12-01,24.4,True,F,31-40
EMP-01420,Customer Success,IC2,San Francisco,2024-11-27,12.3,True,M,31-40
EMP-01421,Engineering,Senior,Seattle,2022-03-24,44.9,False,M,22-30
EMP-01422,Sales,IC2,San Francisco,2024-06-24,17.5,True,M,31-40
EMP-01423,Marketing,Senior,Seattle,2023-11-29,24.4,True,M,22-30
EMP-01424,Marketing,IC1,Seattle,2023-10-01,26.4,True,F,41-50
EMP-01425,Sales,IC1,Seattle,2024-07-03,17.2,True,M,31-40
EMP-01426,Product,IC2,San Francisco,2021-02-23,58.1,True,M,41-50
EMP-01427,Engineering,IC1,Austin,2023-04-20,31.9,False,M,41-50
EMP-01428,Product,IC1,New York,2022-09-09,39.3,True,M,41-50
EMP-01429,Engineering,IC2,Remote,2022-04-04,44.6,True,M,31-40
EMP-01430,Finance,Manager,New York,2022-10-21,37.9,True,F,31-40
EMP-01431,Engineering,Senior,Austin,2021-07-20,53.2,True,F,51-60
EMP-01432,Engineering,IC1,Austin,2021-01-05,59.7,True,M,22-30
EMP-01433,Marketing,Senior,San Francisco,2022-07-24,40.9,True,M,22-30
EMP-01434,Marketing,Senior,Austin,2021-10-22,50.0,True,M,41-50
EMP-01435,Operations,IC2,Seattle,2023-12-25,23.6,True,M,41-50
EMP-01436,Marketing,Senior,Remote,2022-08-26,39.8,True,F,31-40
EMP-01437,Product,IC2,Austin,2023-08-25,27.6,True,M,41-50
EMP-01438,Operations,IC1,Seattle,2023-03-06,33.4,True,M,31-40
EMP-01439,Sales,IC2,Austin,2020-07-20,65.3,True,F,22-30
EMP-01440,Engineering,IC2,Seattle,2023-12-30,23.4,True,M,41-50
EMP-01441,Marketing,IC2,Seattle,2020-11-08,61.6,True,F,41-50
EMP-01442,Operations,IC2,Seattle,2020-04-26,68.2,True,M,51-60
EMP-01443,Product,Manager,Austin,2024-08-16,15.7,True,M,22-30
EMP-01444,Product,Manager,Austin,2022-07-25,40.8,True,F,41-50
EMP-01445,Engineering,Senior,Remote,2021-07-28,52.9,True,F,31-40
EMP-01446,Engineering,Senior,Seattle,2020-08-31,63.9,True,M,22-30
EMP-01447,Sales,Manager,New York,2021-06-20,54.2,True,F,41-50
EMP-01448,Marketing,IC1,Austin,2024-06-13,17.9,True,F,22-30
EMP-01449,Engineering,IC1,Seattle,2020-03-15,69.6,True,NB,31-40
EMP-01450,Customer Success,IC2,New York,2021-01-20,59.2,True,F,31-40
EMP-01451,Finance,Senior,Seattle,2023-05-18,30.9,True,F,31-40
EMP-01452,Marketing,IC2,Seattle,2021-04-19,56.2,True,M,31-40
EMP-01453,Operations,Senior,San Francisco,2021-02-21,58.1,True,F,31-40
EMP-01454,Engineering,IC1,Austin,2020-12-12,60.5,True,M,31-40
EMP-01455,Sales,IC1,Seattle,2024-04-01,20.3,True,M,22-30
EMP-01456,Marketing,Senior,Seattle,2021-10-01,50.7,True,F,41-50
EMP-01457,Operations,IC1,Seattle,2022-07-27,40.8,True,F,51-60
EMP-01458,Finance,IC2,Seattle,2022-08-12,40.2,True,M,22-30
EMP-01459,Product,IC1,Seattle,2022-05-25,42.9,True,F,31-40
EMP-01460,Customer Success,IC1,San Francisco,2022-02-01,46.6,True,M,41-50
EMP-01461,Engineering,Senior,Austin,2023-04-17,32.0,True,M,31-40
EMP-01462,Operations,IC2,San Francisco,2023-04-20,31.9,True,M,31-40
EMP-01463,Customer Success,IC2,Austin,2021-10-25,49.9,True,M,41-50
EMP-01464,Engineering,IC1,Austin,2020-01-25,71.2,True,M,22-30
EMP-01465,HR,Senior,Seattle,2023-04-18,31.9,False,F,31-40
EMP-01466,Engineering,IC2,Seattle,2021-12-10,48.4,True,M,31-40
EMP-01467,Sales,IC2,Remote,2024-03-04,21.2,True,M,22-30
EMP-01468,Sales,Senior,Seattle,2023-03-30,32.6,True,F,31-40
EMP-01469,Marketing,IC1,Seattle,2020-06-25,66.2,True,F,41-50
EMP-01470,Customer Success,Senior,Seattle,2020-10-11,62.6,True,M,41-50
EMP-01471,HR,IC2,New York,2020-03-03,70.0,True,M,22-30
EMP-01472,Sales,IC2,New York,2022-09-29,38.6,False,M,51-60
EMP-01473,Operations,IC1,Remote,2021-10-23,50.0,True,F,41-50
EMP-01474,Customer Success,Manager,Remote,2021-10-27,49.9,True,F,31-40
EMP-01475,Engineering,Senior,San Francisco,2020-06-04,66.9,False,F,22-30
EMP-01476,Customer Success,IC1,San Francisco,2024-02-01,22.3,True,M,31-40
EMP-01477,Engineering,IC1,Seattle,2022-12-08,36.3,False,F,51-60
EMP-01478,Operations,Senior,Seattle,2022-08-24,39.8,True,M,31-40
EMP-01479,Product,Senior,Seattle,2022-04-28,43.8,False,M,41-50
EMP-01480,Engineering,Senior,Seattle,2023-01-12,35.1,True,M,31-40
EMP-01481,Sales,IC2,Seattle,2023-10-16,25.9,True,F,31-40
EMP-01482,Marketing,Senior,Seattle,2021-11-19,49.1,True,F,31-40
EMP-01483,Product,IC2,San Francisco,2020-05-27,67.1,True,F,41-50
EMP-01484,Engineering,IC1,Remote,2024-07-11,16.9,True,F,31-40
EMP-01485,Marketing,IC2,New York,2020-12-07,60.7,True,M,22-30
EMP-01486,Operations,Manager,Remote,2021-04-20,56.2,True,M,31-40
EMP-01487,Product,IC1,San Francisco,2022-12-22,35.8,True,F,51-60
EMP-01488,Engineering,IC2,San Francisco,2024-09-20,14.6,True,F,41-50
EMP-01489,Sales,Senior,San Francisco,2023-10-15,25.9,True,F,31-40
EMP-01490,Engineering,IC2,Seattle,2021-07-14,53.4,True,M,51-60
EMP-01491,Operations,Senior,Seattle,2020-11-22,61.2,True,F,22-30
EMP-01492,Operations,Senior,Remote,2024-11-27,12.3,True,M,22-30
EMP-01493,Marketing,IC1,Remote,2024-10-25,13.4,True,F,22-30
EMP-01494,Product,Manager,Seattle,2023-03-10,33.2,True,M,22-30
EMP-01495,Finance,Senior,Seattle,2022-09-16,39.1,True,F,22-30
EMP-01496,Marketing,Senior,San Francisco,2020-08-02,64.9,True,M,41-50
EMP-01497,Operations,Senior,Seattle,2021-03-10,57.6,True,F,41-50
EMP-01498,Marketing,Senior,San Francisco,2022-08-09,40.3,True,F,41-50
EMP-01499,Finance,IC1,Seattle,2021-12-23,48.0,False,M,41-50
EMP-01500,Marketing,IC1,San Francisco,2023-09-03,27.3,False,M,41-50
EMP-01501,Sales,Senior,Seattle,2020-02-01,71.0,False,F,22-30
EMP-01502,Customer Success,IC1,San Francisco,2021-10-31,49.7,True,M,41-50
EMP-01503,Sales,IC1,Seattle,2020-10-11,62.6,True,M,31-40
EMP-01504,Marketing,Senior,San Francisco,2023-08-21,27.8,True,NB,51-60
EMP-01505,Engineering,Senior,Remote,2021-03-04,57.8,True,F,22-30
EMP-01506,Marketing,IC1,San Francisco,2024-02-09,22.0,True,M,22-30
EMP-01507,Marketing,Senior,Remote,2020-10-12,62.5,True,F,41-50
EMP-01508,Engineering,Senior,Remote,2023-03-13,33.1,False,F,41-50
EMP-01509,Engineering,IC2,Remote,2023-12-18,23.8,False,F,31-40
EMP-01510,Marketing,Senior,Austin,2022-11-08,37.3,True,F,31-40
EMP-01511,Finance,IC2,Austin,2020-01-18,71.5,True,F,22-30
EMP-01512,Sales,IC1,Remote,2022-02-07,46.4,True,M,51-60
EMP-01513,Engineering,IC1,Seattle,2021-08-12,52.4,True,F,22-30
EMP-01514,HR,IC2,San Francisco,2023-10-26,25.6,True,M,22-30
EMP-01515,Engineering,IC2,Remote,2023-04-13,32.1,True,M,22-30
EMP-01516,Sales,Senior,Austin,2022-10-06,38.4,False,F,31-40
EMP-01517,Engineering,Senior,Remote,2020-07-12,65.6,True,M,22-30
EMP-01518,Engineering,IC2,Austin,2021-05-16,55.3,True,F,41-50
EMP-01519,Engineering,Senior,Remote,2022-09-14,39.1,False,F,51-60
EMP-01520,Product,IC1,Austin,2023-02-10,34.2,True,M,31-40
EMP-01521,Engineering,IC1,Austin,2020-04-23,68.3,True,M,41-50
EMP-01522,Product,Senior,New York,2023-05-30,30.5,True,F,22-30
EMP-01523,Sales,IC1,Remote,2024-08-28,15.3,True,F,31-40
EMP-01524,Sales,IC1,Remote,2022-08-04,40.5,True,F,31-40
EMP-01525,Product,Senior,Remote,2022-04-10,44.4,True,F,22-30
EMP-01526,Operations,IC2,Austin,2024-07-25,16.5,True,M,41-50
EMP-01527,Engineering,Senior,San Francisco,2023-07-11,29.1,True,M,22-30
EMP-01528,Sales,IC1,Seattle,2022-07-13,41.2,True,F,51-60
EMP-01529,Engineering,IC1,Remote,2020-02-24,70.2,True,M,41-50
EMP-01530,Engineering,IC1,New York,2024-07-24,16.5,False,F,41-50
EMP-01531,Marketing,IC2,Seattle,2022-03-10,45.4,True,M,51-60
EMP-01532,Marketing,IC2,Seattle,2022-02-16,46.1,True,F,51-60
EMP-01533,Operations,IC2,Remote,2024-01-21,22.7,True,F,31-40
EMP-01534,Marketing,Senior,Remote,2020-06-10,66.7,True,F,31-40
EMP-01535,Customer Success,Manager,Remote,2023-11-04,25.3,True,F,31-40
EMP-01536,Engineering,IC1,New York,2020-03-27,69.2,True,F,41-50
EMP-01537,Engineering,IC2,San Francisco,2020-02-24,70.2,True,NB,31-40
EMP-01538,Engineering,IC2,San Francisco,2024-02-08,22.1,True,F,51-60
EMP-01539,Engineering,Manager,Seattle,2023-04-16,32.0,True,F,22-30
EMP-01540,Sales,Manager,Remote,2023-11-15,24.9,True,F,31-40
EMP-01541,Marketing,IC1,Seattle,2023-10-04,26.3,True,F,31-40
EMP-01542,Engineering,Senior,New York,2022-10-28,37.7,True,M,41-50
EMP-01543,Customer Success,IC2,New York,2022-04-12,44.3,True,M,22-30
EMP-01544,Operations,IC1,New York,2020-11-08,61.6,True,M,31-40
EMP-01545,Product,IC1,Remote,2022-01-28,46.8,True,M,31-40
EMP-01546,Engineering,IC2,Seattle,2021-03-18,57.3,True,M,22-30
EMP-01547,Engineering,IC2,Austin,2024-11-25,12.4,True,M,31-40
EMP-01548,Engineering,IC1,Seattle,2020-11-23,61.1,True,F,31-40
EMP-01549,Engineering,Senior,Seattle,2022-12-13,36.1,True,F,22-30
EMP-01550,Sales,IC1,San Francisco,2022-01-30,46.7,True,M,31-40
EMP-01551,Engineering,IC2,Seattle,2023-06-16,30.0,True,M,51-60
EMP-01552,Product,IC1,Austin,2023-06-06,30.3,True,F,51-60
EMP-01553,Customer Success,IC1,New York,2021-08-01,52.8,True,F,31-40
EMP-01554,HR,IC2,Seattle,2022-12-10,36.2,True,F,31-40
EMP-01555,Customer Success,IC1,Seattle,2024-06-20,17.6,True,NB,31-40
EMP-01556,Engineering,IC2,New York,2024-06-15,17.8,True,NB,51-60
EMP-01557,Product,IC1,Remote,2022-10-03,38.5,True,M,31-40
EMP-01558,Marketing,IC2,San Francisco,2023-07-11,29.1,True,M,31-40
EMP-01559,Engineering,IC1,New York,2023-12-12,24.0,True,F,22-30
EMP-01560,Engineering,Senior,Austin,2020-04-05,68.9,False,M,31-40
EMP-01561,HR,Senior,New York,2023-01-16,35.0,True,F,22-30
EMP-01562,Marketing,IC1,Seattle,2023-01-06,35.3,True,F,41-50
EMP-01563,Sales,IC2,New York,2023-08-04,28.3,True,F,31-40
EMP-01564,Sales,IC1,New York,2023-02-17,33.9,True,M,31-40
EMP-01565,Sales,IC2,Austin,2022-03-24,44.9,True,M,31-40
EMP-01566,Engineering,IC1,New York,2021-05-05,55.7,True,F,41-50
EMP-01567,Product,IC2,Remote,2021-03-27,57.0,True,F,22-30
EMP-01568,Engineering,IC2,Seattle,2024-03-03,21.3,True,M,31-40
EMP-01569,Engineering,Manager,Remote,2020-06-13,66.6,True,F,41-50
EMP-01570,Customer Success,IC2,New York,2020-06-30,66.0,True,F,51-60
EMP-01571,Marketing,IC2,Austin,2021-04-13,56.4,True,F,22-30
EMP-01572,HR,IC2,Seattle,2022-06-28,41.7,True,F,31-40
EMP-01573,Product,Manager,San Francisco,2022-01-04,47.6,True,F,31-40
EMP-01574,Product,Senior,Austin,2022-04-02,44.6,True,M,51-60
EMP-01575,Engineering,IC1,Austin,2022-08-01,40.6,False,M,22-30
EMP-01576,Engineering,Senior,Seattle,2020-01-07,71.8,True,F,31-40
EMP-01577,Engineering,IC2,New York,2020-11-25,61.1,True,F,22-30
EMP-01578,Finance,Senior,Seattle,2022-02-13,46.2,True,M,22-30
EMP-01579,HR,Senior,Remote,2024-08-23,15.5,True,F,22-30
EMP-01580,Sales,IC1,Remote,2020-05-30,67.0,True,M,51-60
EMP-01581,Sales,Senior,Seattle,2023-01-13,35.1,True,M,22-30
EMP-01582,Customer Success,IC1,Remote,2020-05-26,67.2,True,F,51-60
EMP-01583,Engineering,IC1,Remote,2024-07-05,17.1,True,M,22-30
EMP-01584,Product,IC1,San Francisco,2023-11-05,25.2,True,M,51-60
EMP-01585,Product,Senior,Austin,2022-07-03,41.6,True,M,41-50
EMP-01586,Finance,IC1,San Francisco,2024-04-20,19.7,False,F,22-30
EMP-01587,Customer Success,IC1,Austin,2023-08-01,28.4,True,M,31-40
EMP-01588,Engineering,Senior,San Francisco,2021-11-30,48.7,True,M,31-40
EMP-01589,Operations,IC1,San Francisco,2020-03-22,69.3,True,M,31-40
EMP-01590,Operations,IC1,San Francisco,2021-05-28,54.9,True,M,31-40
EMP-01591,Engineering,IC1,Seattle,2022-03-25,44.9,True,M,31-40
EMP-01592,Product,IC2,Remote,2021-12-09,48.4,True,M,41-50
EMP-01593,Sales,IC2,San Francisco,2024-03-26,20.5,True,M,41-50
EMP-01594,Customer Success,IC1,San Francisco,2022-01-15,47.2,True,F,31-40
EMP-01595,Engineering,Manager,Remote,2022-10-19,38.0,True,M,51-60
EMP-01596,Finance,Senior,San Francisco,2023-11-10,25.1,True,M,51-60
EMP-01597,Product,IC1,New York,2021-12-07,48.5,True,M,22-30
EMP-01598,Finance,IC1,Remote,2021-04-15,56.4,True,M,22-30
EMP-01599,Sales,IC2,Remote,2023-02-16,34.0,True,F,31-40
EMP-01600,Marketing,IC2,Seattle,2021-01-30,58.9,True,M,31-40
EMP-01601,Operations,IC1,San Francisco,2024-04-04,20.2,True,M,31-40
EMP-01602,Operations,IC1,Remote,2020-09-17,63.4,True,M,31-40
EMP-01603,Operations,Senior,San Francisco,2022-03-15,45.2,True,F,41-50
EMP-01604,Engineering,IC1,San Francisco,2022-07-22,40.9,True,M,41-50
EMP-01605,HR,IC2,Seattle,2023-07-03,29.4,False,F,22-30
EMP-01606,Engineering,Senior,Seattle,2024-10-23,13.5,False,M,51-60
EMP-01607,Sales,Senior,Austin,2022-06-23,41.9,True,M,41-50
EMP-01608,Sales,IC1,Austin,2023-06-03,30.4,False,F,31-40
EMP-01609,Sales,Senior,Remote,2022-12-12,36.2,True,F,41-50
EMP-01610,Sales,IC1,Austin,2022-07-28,40.7,True,F,22-30
EMP-01611,Customer Success,Senior,Seattle,2024-03-03,21.3,True,M,31-40
EMP-01612,Engineering,IC2,Seattle,2024-03-09,21.1,True,F,22-30
EMP-01613,HR,Senior,Remote,2022-05-03,43.6,True,M,22-30
EMP-01614,Product,Manager,San Francisco,2023-10-19,25.8,True,F,31-40
EMP-01615,Engineering,Manager,San Francisco,2023-07-27,28.6,True,F,22-30
EMP-01616,Engineering,Manager,Remote,2021-08-15,52.3,True,M,41-50
EMP-01617,Customer Success,IC2,New York,2021-12-14,48.3,True,F,41-50
EMP-01618,Operations,IC2,Seattle,2023-03-27,32.7,True,F,22-30
EMP-01619,Operations,IC2,Remote,2021-09-23,51.0,True,M,22-30
EMP-01620,Customer Success,Senior,Remote,2020-02-28,70.1,True,F,41-50
EMP-01621,Engineering,Senior,Seattle,2024-10-16,13.7,True,F,22-30
EMP-01622,Product,IC1,Remote,2020-05-07,67.8,True,M,31-40
EMP-01623,HR,Manager,San Francisco,2022-01-05,47.5,True,F,31-40
EMP-01624,Sales,Senior,New York,2021-12-21,48.0,False,M,41-50
EMP-01625,Sales,Manager,Remote,2023-02-12,34.1,True,F,41-50
EMP-01626,Product,Senior,Remote,2023-05-17,31.0,False,F,41-50
EMP-01627,Marketing,IC1,Seattle,2021-06-09,54.5,True,M,22-30
EMP-01628,Marketing,IC1,Seattle,2021-06-04,54.7,True,M,41-50
EMP-01629,Engineering,IC1,Seattle,2021-07-05,53.7,True,F,22-30
EMP-01630,Sales,IC1,New York,2020-08-24,64.2,True,M,22-30
EMP-01631,Marketing,IC2,Seattle,2023-07-28,28.6,True,M,31-40
EMP-01632,Marketing,Senior,San Francisco,2023-10-14,26.0,True,M,41-50
EMP-01633,Engineering,Senior,Seattle,2023-05-09,31.2,True,F,22-30
EMP-01634,Finance,IC2,San Francisco,2024-11-16,12.7,True,F,22-30
EMP-01635,Engineering,IC1,Seattle,2023-07-25,28.7,True,M,41-50
