sender_id,receiver_id,sender_dept,receiver_dept,interaction_type,duration_minutes,is_cross_department,week
EMP-01083,EMP-02822,Product,Product,email,1.5,False,2025-W26
EMP-03181,EMP-03441,Finance,Customer Success,email,2.4,True,2025-W24
EMP-03571,EMP-00176,Engineering,Marketing,email,7.2,True,2025-W34
EMP-02966,EMP-04252,Marketing,Marketing,email,1.9,False,2025-W39
EMP-04025,EMP-00931,Engineering,Engineering,email,20.0,False,2025-W05
EMP-03165,EMP-03058,Engineering,Engineering,meeting,9.3,False,2025-W28
EMP-02669,EMP-00546,Operations,Operations,email,0.4,False,2025-W22
EMP-04073,EMP-00425,Marketing,Operations,meeting,4.4,True,2025-W36
EMP-00829,EMP-00285,Finance,Finance,email,2.9,False,2025-W10
EMP-04656,EMP-02642,Product,Product,meeting,17.8,False,2025-W35
EMP-00134,EMP-01729,Customer Success,Customer Success,meeting,27.8,False,2025-W11
EMP-03453,EMP-02607,Product,Customer Success,email,0.2,True,2025-W02
EMP-01774,EMP-01665,HR,Sales,meeting,38.5,True,2025-W01
EMP-00831,EMP-01732,Finance,Finance,email,0.1,False,2025-W26
EMP-01911,EMP-03164,Finance,Finance,email,2.1,False,2025-W02
EMP-02772,EMP-02584,Finance,Finance,email,0.3,False,2025-W13
EMP-02191,EMP-00892,Engineering,Engineering,email,0.5,False,2025-W29
EMP-01314,EMP-00709,Product,Product,email,3.7,False,2025-W10
EMP-02035,EMP-01065,Product,HR,email,0.8,True,2025-W21
EMP-03743,EMP-02983,Finance,Finance,email,7.6,False,2025-W24
EMP-01510,EMP-03986,Marketing,Marketing,meeting,2.8,False,2025-W09
EMP-00085,EMP-00942,Finance,Finance,chat,4.1,False,2025-W20
EMP-04741,EMP-01330,HR,HR,email,3.5,False,2025-W25
EMP-01766,EMP-02542,Operations,Marketing,email,6.8,True,2025-W38
EMP-03450,EMP-01311,Sales,Sales,meeting,9.4,False,2025-W29
EMP-01278,EMP-02963,Engineering,Engineering,meeting,10.8,False,2025-W19
EMP-01893,EMP-01993,Engineering,Engineering,meeting,33.0,False,2025-W18
EMP-02515,EMP-00807,Marketing,Marketing,email,0.0,False,2025-W22
EMP-00279,EMP-00038,Operations,Operations,meeting,5.9,False,2025-W15
EMP-01836,EMP-04379,Engineering,Engineering,meeting,17.6,False,2025-W04
EMP-00831,EMP-00471,Finance,Finance,chat,2.7,False,2025-W30
EMP-04466,EMP-02288,HR,Customer Success,meeting,20.8,True,2025-W33
EMP-00169,EMP-02866,Product,Product,email,3.8,False,2025-W23
EMP-04725,EMP-04156,Marketing,Engineering,email,10.0,True,2025-W06
EMP-02196,EMP-03477,Sales,Sales,meeting,88.4,False,2025-W21
EMP-02792,EMP-04610,Product,Product,email,3.2,False,2025-W12
EMP-04036,EMP-04986,Product,HR,meeting,35.9,True,2025-W32
EMP-04112,EMP-01995,Marketing,Customer Success,email,17.6,True,2025-W07
EMP-02993,EMP-00928,Operations,Operations,meeting,2.8,False,2025-W22
EMP-01672,EMP-02014,Marketing,Marketing,email,1.9,False,2025-W13
EMP-01056,EMP-02459,Product,Product,email,10.4,False,2025-W16
EMP-03146,EMP-01879,Finance,Engineering,email,1.9,True,2025-W34
EMP-04690,EMP-01977,Engineering,Product,meeting,13.2,True,2025-W17
EMP-00844,EMP-02191,Engineering,Engineering,email,2.5,False,2025-W23
EMP-01429,EMP-01542,Engineering,Engineering,email,3.8,False,2025-W33
EMP-02883,EMP-01800,HR,HR,chat,7.6,False,2025-W28
EMP-02700,EMP-00078,Product,Product,chat,0.3,False,2025-W22
EMP-01776,EMP-03481,Sales,Sales,meeting,22.7,False,2025-W15
EMP-00696,EMP-01402,Sales,Sales,chat,2.5,False,2025-W07
EMP-00146,EMP-01302,Product,Product,chat,1.6,False,2025-W25
EMP-03215,EMP-02514,Sales,Customer Success,meeting,34.7,True,2025-W03
EMP-00218,EMP-04721,HR,Engineering,chat,2.7,True,2025-W31
EMP-01702,EMP-00448,Operations,Operations,chat,2.6,False,2025-W36
EMP-01416,EMP-03706,Engineering,Engineering,meeting,23.4,False,2025-W03
EMP-02858,EMP-00432,Operations,Operations,email,1.4,False,2025-W19
EMP-04690,EMP-03501,Engineering,Engineering,email,0.8,False,2025-W13
EMP-03328,EMP-00320,Product,Product,email,7.0,False,2025-W25
EMP-02429,EMP-04139,Customer Success,Customer Success,email,5.6,False,2025-W10
EMP-04064,EMP-03774,Engineering,Engineering,chat,4.8,False,2025-W23
EMP-04374,EMP-01398,Customer Success,Customer Success,email,0.1,False,2025-W34
EMP-00690,EMP-04311,Operations,Marketing,email,0.5,True,2025-W11
EMP-03625,EMP-03004,Sales,Finance,email,0.1,True,2025-W22
EMP-04364,EMP-02148,Marketing,Marketing,email,1.1,False,2025-W16
EMP-02739,EMP-02703,Product,Operations,meeting,55.2,True,2025-W10
EMP-01767,EMP-01209,Product,Product,meeting,44.3,False,2025-W08
EMP-01009,EMP-03661,Operations,Operations,meeting,63.9,False,2025-W35
EMP-00246,EMP-03327,Engineering,Engineering,email,4.7,False,2025-W29
EMP-04170,EMP-04924,Operations,Engineering,email,6.6,True,2025-W04
EMP-00038,EMP-04092,Operations,Engineering,chat,0.3,True,2025-W25
EMP-04940,EMP-01367,Engineering,HR,meeting,77.7,True,2025-W18
EMP-01589,EMP-02294,Operations,Operations,email,4.3,False,2025-W32
EMP-02990,EMP-03277,Engineering,Engineering,chat,1.9,False,2025-W22
EMP-00825,EMP-04757,Engineering,Product,meeting,68.2,True,2025-W35
EMP-01202,EMP-04319,Marketing,Sales,meeting,7.5,True,2025-W26
EMP-04054,EMP-00625,Engineering,Customer Success,chat,1.9,True,2025-W35
EMP-03927,EMP-04464,Customer Success,Customer Success,email,5.2,False,2025-W35
EMP-04118,EMP-00708,Sales,Sales,email,1.8,False,2025-W15
EMP-02906,EMP-03403,Sales,Sales,chat,2.9,False,2025-W13
EMP-03768,EMP-00137,HR,HR,email,9.6,False,2025-W23
EMP-01230,EMP-01032,Engineering,Engineering,email,3.4,False,2025-W38
EMP-02940,EMP-00203,HR,HR,meeting,11.8,False,2025-W10
EMP-03251,EMP-01764,Product,Product,chat,0.8,False,2025-W21
EMP-04694,EMP-02959,Engineering,Engineering,email,4.5,False,2025-W34
EMP-03080,EMP-03046,Product,Product,email,1.9,False,2025-W37
EMP-03481,EMP-04384,Sales,Sales,email,1.3,False,2025-W37
EMP-01762,EMP-02412,Engineering,Engineering,meeting,23.9,False,2025-W28
EMP-03829,EMP-02881,HR,HR,meeting,59.9,False,2025-W12
EMP-01859,EMP-02355,Sales,Operations,email,9.2,True,2025-W29
EMP-03461,EMP-04563,HR,Sales,chat,3.7,True,2025-W10
EMP-00580,EMP-03420,Customer Success,Customer Success,email,4.2,False,2025-W32
EMP-04126,EMP-01292,Operations,Operations,email,1.7,False,2025-W34
EMP-03117,EMP-00593,Customer Success,Customer Success,meeting,38.6,False,2025-W24
EMP-01650,EMP-03185,Sales,HR,chat,3.9,True,2025-W33
EMP-02072,EMP-01782,Operations,Operations,meeting,56.3,False,2025-W20
EMP-04358,EMP-00648,Finance,Finance,email,2.0,False,2025-W31
EMP-00172,EMP-02399,Product,Product,meeting,92.4,False,2025-W23
EMP-04064,EMP-01569,Engineering,Engineering,meeting,28.8,False,2025-W30
EMP-00739,EMP-03420,Customer Success,Customer Success,meeting,30.1,False,2025-W02
EMP-01039,EMP-00165,Finance,Finance,meeting,3.5,False,2025-W35
EMP-02112,EMP-02241,Finance,Operations,meeting,28.2,True,2025-W22
EMP-03612,EMP-01977,Product,Product,email,9.2,False,2025-W06
EMP-01263,EMP-02596,Marketing,Marketing,meeting,16.6,False,2025-W24
EMP-04367,EMP-03286,Customer Success,Customer Success,chat,3.7,False,2025-W02
EMP-00385,EMP-04796,Engineering,Engineering,chat,2.8,False,2025-W17
EMP-02709,EMP-01092,Product,Product,chat,0.5,False,2025-W34
EMP-02990,EMP-02932,Engineering,Engineering,email,0.3,False,2025-W34
EMP-04325,EMP-00020,Customer Success,Customer Success,email,3.5,False,2025-W15
EMP-02818,EMP-02318,Finance,Finance,chat,0.8,False,2025-W08
EMP-04247,EMP-03990,Engineering,Engineering,meeting,37.0,False,2025-W35
EMP-02168,EMP-02330,Operations,Operations,meeting,0.5,False,2025-W21
EMP-00558,EMP-03869,Engineering,Finance,chat,1.3,True,2025-W03
EMP-00406,EMP-04639,Engineering,Engineering,email,1.2,False,2025-W13
EMP-04051,EMP-03213,Engineering,Engineering,email,4.1,False,2025-W17
EMP-04205,EMP-02618,Operations,Product,email,0.3,True,2025-W05
EMP-03692,EMP-04461,Product,Product,meeting,24.0,False,2025-W17
EMP-03150,EMP-04746,Engineering,Engineering,meeting,23.4,False,2025-W14
EMP-01580,EMP-03215,Sales,Sales,email,2.9,False,2025-W15
EMP-01361,EMP-04488,Sales,Sales,email,0.3,False,2025-W08
EMP-02108,EMP-01476,Finance,Customer Success,email,2.7,True,2025-W30
EMP-03095,EMP-03544,Product,Product,email,3.4,False,2025-W25
EMP-00217,EMP-04812,Product,Sales,email,0.5,True,2025-W06
EMP-01628,EMP-03777,Marketing,Marketing,chat,0.4,False,2025-W15
EMP-02919,EMP-01136,Marketing,Sales,email,13.3,True,2025-W15
EMP-03637,EMP-01083,Sales,Product,email,12.6,True,2025-W32
EMP-03516,EMP-01318,Engineering,Engineering,email,10.7,False,2025-W22
EMP-01775,EMP-00447,Product,Product,email,9.6,False,2025-W39
EMP-01018,EMP-03950,Engineering,Engineering,meeting,31.8,False,2025-W17
EMP-01635,EMP-03187,Engineering,Engineering,email,8.5,False,2025-W25
EMP-03007,EMP-03398,Engineering,Engineering,meeting,14.5,False,2025-W18
EMP-01842,EMP-03672,Sales,Engineering,email,3.5,True,2025-W35
EMP-04115,EMP-04169,Operations,Marketing,chat,1.8,True,2025-W03
EMP-02728,EMP-01459,Sales,Product,email,6.1,True,2025-W33
EMP-03618,EMP-03525,Finance,Finance,chat,0.3,False,2025-W12
EMP-02294,EMP-04930,Operations,Engineering,email,6.3,True,2025-W02
EMP-01309,EMP-02228,Sales,Sales,meeting,15.4,False,2025-W27
EMP-02470,EMP-03442,Product,Product,email,0.4,False,2025-W37
EMP-03006,EMP-00753,Engineering,Engineering,email,7.9,False,2025-W11
EMP-01490,EMP-00533,Engineering,Engineering,email,4.8,False,2025-W13
EMP-03428,EMP-01299,Engineering,Engineering,email,0.2,False,2025-W38
EMP-00111,EMP-00516,Product,Product,email,2.3,False,2025-W24
EMP-00210,EMP-02016,Engineering,Engineering,meeting,3.4,False,2025-W03
EMP-04984,EMP-01322,Sales,Sales,email,0.5,False,2025-W16
EMP-04580,EMP-01769,Sales,Operations,meeting,20.5,True,2025-W28
EMP-02220,EMP-03194,Finance,Finance,meeting,33.0,False,2025-W20
EMP-00137,EMP-03776,HR,HR,meeting,1.0,False,2025-W09
EMP-00324,EMP-02178,Engineering,Engineering,email,1.3,False,2025-W04
EMP-02286,EMP-00883,Engineering,Engineering,meeting,18.5,False,2025-W19
EMP-01150,EMP-00534,Operations,Operations,chat,9.5,False,2025-W37
EMP-01558,EMP-04052,Marketing,Marketing,chat,8.0,False,2025-W05
EMP-02064,EMP-04007,Operations,Operations,chat,0.6,False,2025-W24
EMP-00484,EMP-01999,Finance,Customer Success,email,19.2,True,2025-W29
EMP-02782,EMP-01365,Engineering,Engineering,chat,7.5,False,2025-W15
EMP-01493,EMP-00590,Marketing,Sales,email,8.7,True,2025-W27
EMP-03735,EMP-01055,Sales,Sales,email,4.2,False,2025-W02
EMP-01737,EMP-03447,HR,HR,email,2.9,False,2025-W18
EMP-03117,EMP-00880,Customer Success,Customer Success,email,2.2,False,2025-W21
EMP-01288,EMP-04552,Marketing,Sales,meeting,2.9,True,2025-W05
EMP-04693,EMP-00699,Engineering,Operations,email,6.1,True,2025-W16
EMP-00844,EMP-00072,Engineering,Engineering,email,0.9,False,2025-W29
EMP-02768,EMP-00802,Engineering,Engineering,email,1.7,False,2025-W05
EMP-04206,EMP-00378,Engineering,Engineering,email,1.8,False,2025-W23
EMP-00772,EMP-02934,Operations,Operations,meeting,55.6,False,2025-W12
EMP-02626,EMP-00194,HR,HR,chat,5.6,False,2025-W25
EMP-04309,EMP-01002,HR,Customer Success,meeting,0.6,True,2025-W15
EMP-00642,EMP-02051,Operations,Engineering,email,0.3,True,2025-W27
EMP-00642,EMP-00690,Operations,Operations,chat,0.5,False,2025-W06
EMP-02430,EMP-01512,Sales,Sales,email,0.8,False,2025-W16
EMP-03894,EMP-03643,Customer Success,Customer Success,email,5.8,False,2025-W11
EMP-00001,EMP-01979,Engineering,Finance,meeting,117.8,True,2025-W31
EMP-04704,EMP-00882,Sales,Sales,chat,0.3,False,2025-W20
EMP-02638,EMP-00852,Operations,Operations,meeting,1.8,False,2025-W03
EMP-02255,EMP-02329,Product,Product,meeting,19.7,False,2025-W21
EMP-03803,EMP-00007,Engineering,Engineering,chat,2.4,False,2025-W38
EMP-01302,EMP-04708,Product,Operations,meeting,12.4,True,2025-W35
EMP-03409,EMP-02689,Engineering,Engineering,chat,5.2,False,2025-W37
EMP-00805,EMP-03425,Product,Product,meeting,39.5,False,2025-W39
EMP-01124,EMP-02806,Operations,Operations,meeting,68.0,False,2025-W20
EMP-01208,EMP-03131,Customer Success,Customer Success,meeting,36.1,False,2025-W08
EMP-03759,EMP-03252,Operations,Operations,chat,1.8,False,2025-W31
EMP-01392,EMP-01341,Sales,Sales,meeting,31.0,False,2025-W26
EMP-00179,EMP-01652,Engineering,Engineering,chat,11.1,False,2025-W03
EMP-01694,EMP-03983,Operations,Operations,email,7.8,False,2025-W31
EMP-00887,EMP-02972,Finance,Finance,chat,5.3,False,2025-W26
EMP-01578,EMP-02627,Finance,Finance,email,3.6,False,2025-W35
EMP-01023,EMP-03344,Engineering,Engineering,email,0.6,False,2025-W14
EMP-04058,EMP-02272,Sales,Sales,chat,0.9,False,2025-W24
EMP-00404,EMP-00839,Engineering,Operations,meeting,27.2,True,2025-W11
EMP-03971,EMP-00277,Customer Success,Customer Success,email,0.6,False,2025-W01
EMP-02421,EMP-03378,Product,Product,email,9.2,False,2025-W35
EMP-04181,EMP-04248,Marketing,Operations,meeting,7.8,True,2025-W36
EMP-02082,EMP-00292,Sales,Sales,chat,5.0,False,2025-W36
EMP-03632,EMP-02077,Engineering,Finance,chat,12.0,True,2025-W07
EMP-02694,EMP-00231,Engineering,Engineering,email,6.8,False,2025-W35
EMP-01068,EMP-01293,Operations,Operations,email,7.0,False,2025-W07
EMP-01055,EMP-02266,Sales,Sales,email,0.5,False,2025-W36
EMP-00382,EMP-04440,Engineering,Engineering,email,17.9,False,2025-W05
EMP-04171,EMP-01208,Customer Success,Customer Success,email,15.4,False,2025-W04
EMP-01061,EMP-01429,Engineering,Engineering,email,13.6,False,2025-W02
EMP-01293,EMP-04685,Operations,Finance,email,0.2,True,2025-W04
EMP-00526,EMP-02991,Engineering,Engineering,chat,8.8,False,2025-W33
EMP-03229,EMP-00095,Sales,Sales,email,0.6,False,2025-W08
EMP-00635,EMP-01819,Product,Product,meeting,37.8,False,2025-W27
EMP-03359,EMP-00907,Sales,Sales,meeting,29.2,False,2025-W04
EMP-03121,EMP-02617,Operations,Operations,email,9.0,False,2025-W02
EMP-03524,EMP-00816,Engineering,Engineering,email,7.0,False,2025-W08
EMP-01813,EMP-04083,Operations,Customer Success,email,0.9,True,2025-W25
EMP-04653,EMP-03058,Marketing,Engineering,email,19.7,True,2025-W11
EMP-00394,EMP-01818,Engineering,HR,email,19.7,True,2025-W36
EMP-03709,EMP-03265,Engineering,HR,email,2.6,True,2025-W22
EMP-04359,EMP-04183,Sales,Sales,meeting,2.3,False,2025-W26
EMP-00650,EMP-01189,Operations,Operations,meeting,105.7,False,2025-W24
EMP-04411,EMP-01274,HR,HR,email,7.0,False,2025-W27
EMP-00546,EMP-01023,Operations,Engineering,meeting,3.0,True,2025-W09
EMP-03007,EMP-02781,Engineering,Engineering,email,3.3,False,2025-W31
EMP-01118,EMP-04543,Product,Product,meeting,54.0,False,2025-W05
EMP-00551,EMP-03496,Customer Success,Customer Success,chat,1.3,False,2025-W03
EMP-02476,EMP-04642,Engineering,Marketing,chat,3.7,True,2025-W09
EMP-02149,EMP-01622,Product,Product,meeting,46.4,False,2025-W18
EMP-04286,EMP-00594,Marketing,Marketing,email,1.6,False,2025-W35
EMP-00371,EMP-03317,Engineering,Engineering,meeting,14.3,False,2025-W36
EMP-00673,EMP-04421,Engineering,Marketing,meeting,46.9,True,2025-W18
EMP-02203,EMP-02835,Sales,Sales,chat,1.3,False,2025-W37
EMP-01357,EMP-02869,Engineering,Engineering,chat,1.1,False,2025-W34
EMP-01540,EMP-01496,Sales,Marketing,chat,2.6,True,2025-W06
EMP-01829,EMP-03067,Product,Product,chat,0.4,False,2025-W06
EMP-00134,EMP-00587,Customer Success,Customer Success,chat,2.9,False,2025-W23
EMP-01041,EMP-01171,HR,HR,meeting,51.3,False,2025-W06
EMP-04669,EMP-02564,Product,Product,meeting,47.9,False,2025-W36
EMP-00282,EMP-03114,Sales,Operations,email,11.9,True,2025-W31
EMP-03914,EMP-02541,Operations,Operations,email,0.0,False,2025-W19
EMP-04260,EMP-00772,Operations,Operations,meeting,11.8,False,2025-W25
EMP-03975,EMP-00224,Engineering,Operations,email,0.9,True,2025-W19
EMP-00753,EMP-04743,Engineering,Engineering,email,6.6,False,2025-W26
EMP-04360,EMP-03474,Engineering,Engineering,email,17.7,False,2025-W08
EMP-04786,EMP-02798,Marketing,Marketing,email,0.6,False,2025-W29
EMP-00765,EMP-04450,Marketing,Sales,email,3.2,True,2025-W33
EMP-03070,EMP-01476,Customer Success,Customer Success,email,1.8,False,2025-W25
EMP-02631,EMP-00530,Sales,Sales,meeting,48.7,False,2025-W08
EMP-00652,EMP-02565,Engineering,Product,email,7.8,True,2025-W37
EMP-02956,EMP-02823,Customer Success,Customer Success,meeting,3.0,False,2025-W21
EMP-01778,EMP-02365,Sales,Sales,email,12.9,False,2025-W24
EMP-04707,EMP-02573,Sales,Sales,email,0.5,False,2025-W11
EMP-00352,EMP-04786,Operations,Marketing,chat,0.9,True,2025-W35
EMP-04850,EMP-03139,Finance,Engineering,chat,3.8,True,2025-W21
EMP-00995,EMP-01119,Customer Success,Customer Success,chat,0.1,False,2025-W11
EMP-04860,EMP-04612,Product,Product,chat,1.5,False,2025-W19
EMP-03340,EMP-02647,Marketing,Marketing,email,6.4,False,2025-W33
EMP-01995,EMP-03161,Customer Success,Customer Success,email,9.9,False,2025-W26
EMP-03544,EMP-02739,Product,Product,email,2.0,False,2025-W16
EMP-02722,EMP-02723,Marketing,Marketing,email,11.8,False,2025-W26
EMP-04189,EMP-03431,Finance,Finance,chat,4.4,False,2025-W25
EMP-03694,EMP-01555,Engineering,Customer Success,email,2.8,True,2025-W01
EMP-03678,EMP-00869,Operations,Product,meeting,3.9,True,2025-W14
EMP-02936,EMP-04714,Operations,Operations,email,2.8,False,2025-W14
EMP-00605,EMP-04713,Sales,Sales,email,0.7,False,2025-W16
EMP-04060,EMP-02726,Customer Success,Customer Success,email,1.4,False,2025-W17
EMP-03856,EMP-04706,Sales,Sales,meeting,16.7,False,2025-W05
EMP-04965,EMP-01204,Product,Engineering,email,13.9,True,2025-W33
EMP-02919,EMP-01196,Marketing,Marketing,email,5.5,False,2025-W23
EMP-04798,EMP-03135,Marketing,Marketing,email,3.3,False,2025-W29
EMP-01671,EMP-00699,Operations,Operations,meeting,0.8,False,2025-W17
EMP-02981,EMP-01999,Operations,Customer Success,email,0.3,True,2025-W11
EMP-02854,EMP-04036,Product,Product,meeting,9.6,False,2025-W29
EMP-00625,EMP-04767,Customer Success,Customer Success,chat,4.2,False,2025-W30
EMP-04470,EMP-02945,Sales,Engineering,meeting,26.4,True,2025-W10
EMP-04444,EMP-04489,Customer Success,Customer Success,chat,4.2,False,2025-W12
EMP-04469,EMP-04458,Engineering,Engineering,meeting,71.7,False,2025-W30
EMP-02670,EMP-02509,Marketing,Marketing,email,1.3,False,2025-W32
EMP-01257,EMP-02609,Operations,Operations,email,1.7,False,2025-W11
EMP-03634,EMP-00921,Sales,Product,email,4.8,True,2025-W35
EMP-03664,EMP-03119,Engineering,Finance,chat,0.4,True,2025-W31
EMP-03433,EMP-01158,Engineering,Engineering,meeting,65.2,False,2025-W25
EMP-02363,EMP-01899,Product,Product,chat,7.6,False,2025-W08
EMP-04897,EMP-04669,Product,Product,email,19.8,False,2025-W23
EMP-04680,EMP-01756,Engineering,Engineering,meeting,24.0,False,2025-W15
EMP-01276,EMP-00655,Customer Success,Customer Success,email,5.0,False,2025-W07
EMP-00805,EMP-04372,Product,Product,meeting,0.9,False,2025-W03
EMP-01653,EMP-03205,Sales,Sales,email,4.4,False,2025-W33
EMP-00158,EMP-01021,Engineering,Engineering,meeting,90.0,False,2025-W22
EMP-03820,EMP-04714,Operations,Operations,email,4.6,False,2025-W03
EMP-02909,EMP-04228,Finance,Finance,email,3.1,False,2025-W28
EMP-04668,EMP-02067,Engineering,Finance,meeting,0.1,True,2025-W33
EMP-01298,EMP-00093,Finance,Finance,chat,0.0,False,2025-W23
EMP-00339,EMP-03442,Product,Product,email,3.2,False,2025-W36
EMP-03700,EMP-01768,Sales,Operations,email,7.6,True,2025-W39
EMP-00350,EMP-04874,Sales,Engineering,email,1.3,True,2025-W10
EMP-03427,EMP-02144,Operations,Operations,email,2.6,False,2025-W20
EMP-03870,EMP-01927,Engineering,Engineering,email,2.0,False,2025-W09
EMP-00978,EMP-02412,Engineering,Engineering,email,2.6,False,2025-W28
EMP-00534,EMP-01497,Operations,Operations,meeting,12.0,False,2025-W37
EMP-00972,EMP-00756,Product,Product,chat,2.9,False,2025-W15
EMP-01845,EMP-00315,Sales,Customer Success,chat,1.4,True,2025-W04
EMP-03286,EMP-04351,Customer Success,Sales,email,1.2,True,2025-W20
EMP-00158,EMP-02158,Engineering,Sales,email,4.1,True,2025-W21
EMP-01241,EMP-00145,Sales,Engineering,meeting,14.1,True,2025-W30
EMP-03233,EMP-00372,Engineering,Engineering,meeting,65.8,False,2025-W23
EMP-02802,EMP-03067,Product,Product,meeting,31.6,False,2025-W21
EMP-01137,EMP-00972,Product,Product,email,0.8,False,2025-W21
EMP-03429,EMP-01197,Operations,Operations,email,2.9,False,2025-W06
EMP-01382,EMP-04777,Operations,Operations,meeting,47.0,False,2025-W07
EMP-00516,EMP-04926,Product,Operations,email,9.4,True,2025-W30
EMP-03641,EMP-00476,Sales,Sales,meeting,11.1,False,2025-W20
EMP-04436,EMP-00824,Product,Product,meeting,99.7,False,2025-W24
EMP-01875,EMP-03455,Operations,Product,chat,1.3,True,2025-W38
EMP-00233,EMP-01514,HR,HR,meeting,27.1,False,2025-W15
EMP-01962,EMP-02758,Sales,Sales,email,0.2,False,2025-W07
EMP-01959,EMP-03217,Engineering,Engineering,chat,3.4,False,2025-W14
EMP-02449,EMP-01911,Finance,Finance,email,10.2,False,2025-W35
EMP-00516,EMP-03958,Product,Product,email,18.6,False,2025-W05
EMP-04720,EMP-04707,Sales,Sales,meeting,9.1,False,2025-W15
EMP-04447,EMP-01121,Product,Product,email,2.0,False,2025-W30
EMP-02580,EMP-00753,Engineering,Engineering,meeting,11.3,False,2025-W24
EMP-03588,EMP-02203,Sales,Sales,email,9.3,False,2025-W35
EMP-00455,EMP-04190,Product,Product,chat,7.0,False,2025-W32
EMP-01835,EMP-01129,Engineering,Operations,meeting,3.2,True,2025-W33
EMP-01554,EMP-04487,HR,HR,meeting,18.3,False,2025-W07
EMP-02137,EMP-00473,Finance,Finance,email,5.7,False,2025-W39
EMP-02535,EMP-03283,Sales,Engineering,chat,6.4,True,2025-W04
EMP-01343,EMP-04311,Marketing,Marketing,meeting,17.7,False,2025-W36
EMP-01658,EMP-00739,Customer Success,Customer Success,chat,1.9,False,2025-W08
